RecordedDate,profile_id,lang_x,WFC,age,gender,employment_status,industry,industry_other,local_migrant,migrate_alone_family,state_of_origin,has_benefit,wage_type_x,num_family_members,current_wage,answer_history,design_history,wage,alpha_logit_1.mean,alpha_logit_1.std,mu_logit_1.mean,mu_logit_1.std
8/11/24 6:00,2d83820f-544d-4613-8131-ae8ae27d7251,Hindi,Chakan,30,Male,,Garment,Draver ,local,,,,Daily,,700,"['0', '1', '0', '0', '1', '1', '1', '1', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('595'), 'wage_a': Decimal('970')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('590'), 'wage_a': Decimal('395')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('460'), 'wage_a': Decimal('595')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('685'), 'wage_a': Decimal('585')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('575'), 'wage_a': Decimal('745')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('480'), 'wage_a': Decimal('670')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('925'), 'wage_a': Decimal('640')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('640'), 'wage_a': Decimal('835')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('800'), 'wage_a': Decimal('565')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('510'), 'wage_a': Decimal('690')}]",700,0.352020402,0.183855596,4.917099858,2.970635069
8/11/24 6:07,051b3ef3-24c8-4563-9b1a-e66304611784,English,Chakan,21,Male,,Construction,,migrant,alone,Madhya Pradesh,,Daily,,700,"['0', '0', '1', '0', '1', '1', '1', '1', '1', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('615'), 'wage_a': Decimal('1040')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('750'), 'wage_a': Decimal('1015')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('685'), 'wage_a': Decimal('555')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('360'), 'wage_a': Decimal('440')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1020'), 'wage_a': Decimal('920')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('665'), 'wage_a': Decimal('640')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('855'), 'wage_a': Decimal('685')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('980'), 'wage_a': Decimal('965')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('635'), 'wage_a': Decimal('580')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('810'), 'wage_a': Decimal('895')}]",700,0.060695942,0.095021086,6.740809819,2.587572227
8/11/24 6:08,cbaba3d0-857b-412f-bb46-2c7cd53548ba,Hindi,Chakan,29,Male,,Construction,,migrant,alone,Maharashtra,,Daily,,700,"['0', '0', '1', '1', '1', '1', '1', '1', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('445'), 'wage_a': Decimal('765')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('660'), 'wage_a': Decimal('905')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('435'), 'wage_a': Decimal('490')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('500'), 'wage_a': Decimal('645')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('725'), 'wage_a': Decimal('980')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('535'), 'wage_a': Decimal('830')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('795'), 'wage_a': Decimal('440')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('475'), 'wage_a': Decimal('730')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('805'), 'wage_a': Decimal('410')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('800'), 'wage_a': Decimal('465')}]",700,0.427459563,0.157858703,5.661036896,2.700820463
8/11/24 6:11,ca415c8f-cd1f-4914-895d-7fcbd749a4f6,English,Chakan,27,Male,,Construction,,local,,,,Daily,,600,"['0', '1', '1', '0', '1', '1', '0', '0', '0', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('710'), 'wage_a': Decimal('440')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('425'), 'wage_a': Decimal('700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('410'), 'wage_a': Decimal('830')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('820'), 'wage_a': Decimal('685')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('405'), 'wage_a': Decimal('740')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('385'), 'wage_a': Decimal('860')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('830'), 'wage_a': Decimal('355')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('535'), 'wage_a': Decimal('300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('890'), 'wage_a': Decimal('350')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('825'), 'wage_a': Decimal('365')}]",600,0.935636011,0.060409207,7.154581784,2.070884216
8/11/24 6:19,4c630002-a194-4760-8cda-4ba9575e25f6,English,Chakan,35,Male,,Construction,,migrant,family,Maharashtra,,Daily,,700,"['1', '1', '1', '0', '1', '1', '0', '0', '0', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('650'), 'wage_a': Decimal('390')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1040'), 'wage_a': Decimal('725')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('920'), 'wage_a': Decimal('745')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('495'), 'wage_a': Decimal('640')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('600'), 'wage_a': Decimal('530')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1005'), 'wage_a': Decimal('850')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('505'), 'wage_a': Decimal('555')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('710'), 'wage_a': Decimal('905')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('480'), 'wage_a': Decimal('530')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('395'), 'wage_a': Decimal('380')}]",700,0.054433072,0.080799312,7.007703009,2.412517042
8/11/24 6:19,d37c161d-b9a0-40e0-b476-65e9e2e44cd9,English,Chakan,27,Male,,Construction,,local,,,,Daily,,500,"['0', '0', '0', '1', '1', '1', '1', '0', '0', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('725'), 'wage_a': Decimal('480')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('530'), 'wage_a': Decimal('270')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('560'), 'wage_a': Decimal('300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('280'), 'wage_a': Decimal('735')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('335'), 'wage_a': Decimal('690')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('285'), 'wage_a': Decimal('640')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('325'), 'wage_a': Decimal('605')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('735'), 'wage_a': Decimal('275')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('615'), 'wage_a': Decimal('250')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('330'), 'wage_a': Decimal('640')}]",500,0.936634376,0.072025184,6.946012838,2.305184076
8/11/24 6:22,7d7f4287-3319-43f1-9e23-31d673adf132,Hindi,Chakan,25,Male,,Construction,,migrant,alone,Maharashtra,,Daily,,600,"['0', '1', '0', '1', '0', '1', '0', '1', '0', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('560'), 'wage_a': Decimal('385')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('705'), 'wage_a': Decimal('385')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('685'), 'wage_a': Decimal('420')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('655'), 'wage_a': Decimal('350')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('635'), 'wage_a': Decimal('405')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('730'), 'wage_a': Decimal('385')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('840'), 'wage_a': Decimal('485')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('785'), 'wage_a': Decimal('470')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('855'), 'wage_a': Decimal('585')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('480'), 'wage_a': Decimal('855')}]",600,0.520847016,0.161668202,5.559246413,2.865411001
8/11/24 6:23,7a579bf7-044a-41c2-941e-036fe10c5de2,English,Chakan,36,Male,,Construction,,migrant,alone,Madhya Pradesh,,Daily,,700,"['1', '0', '1', '0', '1', '0', '0', '1', '0', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('460'), 'wage_a': Decimal('740')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('915'), 'wage_a': Decimal('355')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('610'), 'wage_a': Decimal('995')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('840'), 'wage_a': Decimal('450')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('400'), 'wage_a': Decimal('755')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('960'), 'wage_a': Decimal('370')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1035'), 'wage_a': Decimal('410')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('390'), 'wage_a': Decimal('960')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1010'), 'wage_a': Decimal('550')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('360'), 'wage_a': Decimal('945')}]",700,0.936841259,0.086474009,6.520571053,2.454672747
8/11/24 6:28,9dcc072b-2681-4810-86b5-32a1a5f17604,Hindi,Chakan,25,Male,,Construction,,migrant,family,Maharashtra,,Daily,,700,"['1', '1', '1', '0', '0', '0', '0', '1', '1', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('485'), 'wage_a': Decimal('935')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('395'), 'wage_a': Decimal('895')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('450'), 'wage_a': Decimal('870')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('945'), 'wage_a': Decimal('430')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('845'), 'wage_a': Decimal('370')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('350'), 'wage_a': Decimal('915')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('675'), 'wage_a': Decimal('370')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('585'), 'wage_a': Decimal('1025')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('485'), 'wage_a': Decimal('1015')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('990'), 'wage_a': Decimal('440')}]",700,0.921578154,0.080559848,7.332815351,2.125520281
8/11/24 6:29,ba676220-9bc5-4fce-8e8d-927c834388e4,English,Chakan,21,Male,,Construction,,migrant,alone,Maharashtra,,Daily,,600,"['1', '0', '1', '1', '1', '0', '0', '1', '1', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('510'), 'wage_a': Decimal('310')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('545'), 'wage_a': Decimal('425')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('380'), 'wage_a': Decimal('605')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('530'), 'wage_a': Decimal('315')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('710'), 'wage_a': Decimal('350')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('530'), 'wage_a': Decimal('825')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('605'), 'wage_a': Decimal('845')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('700'), 'wage_a': Decimal('510')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('630'), 'wage_a': Decimal('495')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('520'), 'wage_a': Decimal('435')}]",600,0.183402665,0.143448919,4.899562776,2.536524161
8/11/24 6:33,31c4daab-e367-4e78-821e-42618d58e176,English,Chakan,39,Male,,Construction,,local,,,,Daily,,700,"['0', '1', '0', '1', '1', '1', '0', '1', '0', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('600'), 'wage_a': Decimal('1015')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('760'), 'wage_a': Decimal('1045')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('395'), 'wage_a': Decimal('595')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('815'), 'wage_a': Decimal('580')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('545'), 'wage_a': Decimal('755')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('725'), 'wage_a': Decimal('955')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('495'), 'wage_a': Decimal('770')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('410'), 'wage_a': Decimal('525')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('545'), 'wage_a': Decimal('980')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('620'), 'wage_a': Decimal('440')}]",700,0.394794665,0.159003619,5.669462711,2.795671444
8/11/24 6:37,a1533b6a-8fa6-48b0-a461-bd52d551086e,Hindi,Chakan,25,Male,,Construction,,migrant,alone,Madhya Pradesh,,Daily,,700,"['0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('625'), 'wage_a': Decimal('1005')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('720'), 'wage_a': Decimal('880')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('670'), 'wage_a': Decimal('800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('760'), 'wage_a': Decimal('820')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('830'), 'wage_a': Decimal('885')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('890'), 'wage_a': Decimal('915')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('825'), 'wage_a': Decimal('810')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('805'), 'wage_a': Decimal('790')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('955'), 'wage_a': Decimal('1020')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('610'), 'wage_a': Decimal('600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('535'), 'wage_a': Decimal('445')}]",700,0.080548719,0.130960906,5.81946139,2.997660939
8/11/24 6:39,129d34ad-6c83-469c-8c52-a03c8101814d,English,Chakan,28,Male,,Construction,,migrant,alone,Madhya Pradesh,,Daily,,700,"['1', '0', '1', '1', '1', '0', '0', '1', '0', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('555'), 'wage_a': Decimal('940')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('385'), 'wage_a': Decimal('735')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('935'), 'wage_a': Decimal('510')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('745'), 'wage_a': Decimal('475')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('740'), 'wage_a': Decimal('505')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('795'), 'wage_a': Decimal('1045')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('535'), 'wage_a': Decimal('655')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('660'), 'wage_a': Decimal('715')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('850'), 'wage_a': Decimal('715')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('1035'), 'wage_a': Decimal('845')}]",700,0.231355845,0.168602153,4.345904376,2.61262242
8/12/24 5:38,8446d51d-cb8c-4868-8fbf-63d40ec7f161,Hindi,Bhosari,21,Male,,Automotive,,migrant,family,Bihar,,Monthly,,18000,"['1', '0', '0', '1', '0', '0', '0', '1', '0', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('15700'), 'wage_a': Decimal('26400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22600'), 'wage_a': Decimal('10500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('12500'), 'wage_a': Decimal('9300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10000'), 'wage_a': Decimal('19100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('23000'), 'wage_a': Decimal('9800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('26400'), 'wage_a': Decimal('11300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17200'), 'wage_a': Decimal('9600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9700'), 'wage_a': Decimal('23500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('23700'), 'wage_a': Decimal('16400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24100'), 'wage_a': Decimal('14400')}]",18000,0.931776364,0.066231316,7.257154532,2.058131972
8/12/24 6:04,24c0d859-8e15-43b5-bc71-3294f7c51b85,Hindi,Bhosari,19,Male,,Automotive,,migrant,alone,Uttar Pradesh,,Monthly,,15000,"['1', '1', '1', '0', '0', '0', '0', '0', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11000'), 'wage_a': Decimal('18700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8700'), 'wage_a': Decimal('17800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10900'), 'wage_a': Decimal('18800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21200'), 'wage_a': Decimal('14200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17300'), 'wage_a': Decimal('7800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18800'), 'wage_a': Decimal('7700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15000'), 'wage_a': Decimal('8200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20600'), 'wage_a': Decimal('11300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8300'), 'wage_a': Decimal('21600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9000'), 'wage_a': Decimal('21600')}]",15000,0.938649896,0.067794676,7.264817836,2.215399146
8/12/24 6:11,2098ba5e-005a-4e82-b1fd-263bae2e5fcc,Hindi,Bhosari,35,Male,,Automotive,,migrant,family,Maharashtra,,Monthly,,24000,"['1', '1', '0', '1', '0', '0', '1', '0', '0', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17700'), 'wage_a': Decimal('31000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12300'), 'wage_a': Decimal('25300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('30900'), 'wage_a': Decimal('22900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17500'), 'wage_a': Decimal('36000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('31400'), 'wage_a': Decimal('12300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('34800'), 'wage_a': Decimal('15200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12000'), 'wage_a': Decimal('26100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('32600'), 'wage_a': Decimal('17000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('30200'), 'wage_a': Decimal('13800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('33500'), 'wage_a': Decimal('13000')}]",24000,0.92373688,0.074199796,7.110349314,2.285597363
8/12/24 6:28,86975474-fa8f-4d20-907e-07d6741b9da1,Hindi,Bhosari,38,Male,,Automotive,,migrant,family,Maharashtra,,Monthly,,26000,"['1', '0', '0', '1', '1', '0', '1', '0', '0', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('35100'), 'wage_a': Decimal('20500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('37200'), 'wage_a': Decimal('26400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('23800'), 'wage_a': Decimal('15200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('22900'), 'wage_a': Decimal('36600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17500'), 'wage_a': Decimal('29000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('37000'), 'wage_a': Decimal('20500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17300'), 'wage_a': Decimal('33500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('34000'), 'wage_a': Decimal('15600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('28900'), 'wage_a': Decimal('18500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('37900'), 'wage_a': Decimal('14800')}]",26000,0.863375089,0.114533854,5.26016334,2.411245389
8/12/24 6:39,61f84fe6-270f-48dc-aa6e-10c856f421b8,Hindi,Bhosari,22,Male,,Automotive,,migrant,alone,Uttar Pradesh,,Monthly,,18000,"['1', '1', '0', '1', '0', '0', '1', '1', '1', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12400'), 'wage_a': Decimal('22400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11600'), 'wage_a': Decimal('26800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19800'), 'wage_a': Decimal('9400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10200'), 'wage_a': Decimal('25300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('26600'), 'wage_a': Decimal('12900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17800'), 'wage_a': Decimal('9900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13600'), 'wage_a': Decimal('26900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10700'), 'wage_a': Decimal('26400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9900'), 'wage_a': Decimal('22700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('25700'), 'wage_a': Decimal('11500')}]",18000,0.942082926,0.069648463,7.438356907,2.087138474
8/12/24 6:46,9b165e48-de4b-4d06-ac20-a9960e8744fd,Hindi,Bhosari,22,Male,,Automotive,,migrant,alone,Uttar Pradesh,,Monthly,,15000,"['0', '0', '1', '0', '1', '0', '1', '0', '1', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18700'), 'wage_a': Decimal('10900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20200'), 'wage_a': Decimal('8300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('7700'), 'wage_a': Decimal('13800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15700'), 'wage_a': Decimal('7900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9300'), 'wage_a': Decimal('15500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20700'), 'wage_a': Decimal('8400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('7700'), 'wage_a': Decimal('20000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20300'), 'wage_a': Decimal('7700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8900'), 'wage_a': Decimal('22500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9700'), 'wage_a': Decimal('22200')}]",15000,0.944326268,0.096628066,6.689347365,2.483389555
